contractSymbol,expirationDate,lastPrice,spotPrice,strikePrice,ticker,volatility
CSCO230519C00060000,2023-05-19,0.06,50.5099983215332,60,CSCO,0.241218525390625
CSCO230519C00065000,2023-05-19,0.01,50.5099983215332,65,CSCO,0.335944140625
META230414C00095000,2023-04-14,101.8,206.00999450683594,95,META,1.4472683886718751
META230414C00100000,2023-04-14,106.38,206.00999450683594,100,META,1.43359658203125
META230414C00105000,2023-04-14,94.37,206.00999450683594,105,META,1.3300814746093748
META230414C00110000,2023-04-14,96.35,206.00999450683594,110,META,1.2128945605468748
META230414C00115000,2023-04-14,92.69,206.00999450683594,115,META,1.2451209619140622
META230414C00120000,2023-04-14,88.21,206.00999450683594,120,META,1.1035201074218752
META230414C00125000,2023-04-14,53.31,206.00999450683594,125,META,1.0419969775390627
META230414C00130000,2023-04-14,69.68,206.00999450683594,130,META,1.0210009887695315
META230414C00135000,2023-04-14,63.7,206.00999450683594,135,META,0.9101571484375
META230414C00140000,2023-04-14,59.5,206.00999450683594,140,META,0.86914193359375
META230414C00145000,2023-04-14,52.09,206.00999450683594,145,META,0.851563984375
META230414C00148000,2023-04-14,51.65,206.00999450683594,148,META,0.8159198095703124
META230414C00150000,2023-04-14,55.38,206.00999450683594,150,META,0.7695335546875001
META230414C00152500,2023-04-14,53.9,206.00999450683594,152.5,META,0.7539087109375
META230414C00155000,2023-04-14,51.2,206.00999450683594,155,META,0.702151416015625
META230414C00157500,2023-04-14,46.82,206.00999450683594,157.5,META,0.6972686523437501
META230414C00160000,2023-04-14,41.6,206.00999450683594,160,META,0.6782258740234376
META230414C00162500,2023-04-14,43.15,206.00999450683594,162.5,META,0.6626010302734376
META230414C00165000,2023-04-14,39.55,206.00999450683594,165,META,0.6284216845703126
META230414C00167500,2023-04-14,39.2,206.00999450683594,167.5,META,0.6062051098632814
META230414C00170000,2023-04-14,36.79,206.00999450683594,170,META,0.6071816625976563
META230414C00172500,2023-04-14,28.78,206.00999450683594,172.5,META,0.5749554223632812
META230414C00175000,2023-04-14,31.25,206.00999450683594,175,META,0.5573774731445313
META230414C00177500,2023-04-14,26.97,206.00999450683594,177.5,META,0.5376022802734376
META230414C00180000,2023-04-14,27.75,206.00999450683594,180,META,0.5208788146972656
META230414C00182500,2023-04-14,25.05,206.00999450683594,182.5,META,0.512578116455078
META230414C00185000,2023-04-14,22.85,206.00999450683594,185,META,0.5218553674316406
META230414C00187500,2023-04-14,20.6,206.00999450683594,187.5,META,0.49878430908203125
META230414C00190000,2023-04-14,18.55,206.00999450683594,190,META,0.49695327270507816
META230414C00192500,2023-04-14,16.75,206.00999450683594,192.5,META,0.48352567260742196
META230414C00195000,2023-04-14,15.2,206.00999450683594,195,META,0.4631401342773438
META230414C00197500,2023-04-14,13.5,206.00999450683594,197.5,META,0.4643608251953125
META230414C00200000,2023-04-14,11.65,206.00999450683594,200,META,0.4489801196289062
META230414C00205000,2023-04-14,8.9,206.00999450683594,205,META,0.4290828576660156
META230414C00210000,2023-04-14,6.2,206.00999450683594,210,META,0.40906352661132805
META230414C00215000,2023-04-14,4.24,206.00999450683594,215,META,0.3975890319824219
META230414C00220000,2023-04-14,2.8,206.00999450683594,220,META,0.3967345483398438
META230414C00225000,2023-04-14,1.86,206.00999450683594,225,META,0.39087523193359375
META230414C00230000,2023-04-14,1.21,206.00999450683594,230,META,0.39624627197265627
META230414C00235000,2023-04-14,0.78,206.00999450683594,235,META,0.39722282470703124
META230414C00240000,2023-04-14,0.5,206.00999450683594,240,META,0.4008848974609375
META230414C00245000,2023-04-14,0.32,206.00999450683594,245,META,0.40869731933593745
META230414C00250000,2023-04-14,0.22,206.00999450683594,250,META,0.41748629394531245
META230414C00255000,2023-04-14,0.16,206.00999450683594,255,META,0.43164630859375
META230414C00260000,2023-04-14,0.1,206.00999450683594,260,META,0.4414118359375
META230414C00280000,2023-04-14,0.02,206.00999450683594,280,META,0.5136767382812499
META230414C00300000,2023-04-14,0.03,206.00999450683594,300,META,0.5468795312500001
META230421C00070000,2023-04-21,136.5,206.00999450683594,70,META,1.755860595703125
META230421C00080000,2023-04-21,90.6,206.00999450683594,80,META,1.5898458007812497
META230421C00085000,2023-04-21,89.81,206.00999450683594,85,META,0.000010000000000000003
META230421C00090000,2023-04-21,104.05,206.00999450683594,90,META,1.4375028125
META230421C00095000,2023-04-21,110.11,206.00999450683594,95,META,1.365237548828125
META230421C00100000,2023-04-21,99.62,206.00999450683594,100,META,1.2949254003906248
META230421C00105000,2023-04-21,102.4,206.00999450683594,105,META,1.2275429248046876
META230421C00110000,2023-04-21,94.58,206.00999450683594,110,META,1.1611370068359377
META230421C00115000,2023-04-21,84.23,206.00999450683594,115,META,1.0976607617187502
META230421C00120000,2023-04-21,86.49,206.00999450683594,120,META,1.0351610742187503
META230421C00125000,2023-04-21,81.97,206.00999450683594,125,META,0.9897461962890625
META230421C00130000,2023-04-21,76.44,206.00999450683594,130,META,0.9291999267578125
META230421C00135000,2023-04-21,71.36,206.00999450683594,135,META,0.875977802734375
META230421C00140000,2023-04-21,66.65,206.00999450683594,140,META,0.823243955078125
META230421C00145000,2023-04-21,61.7,206.00999450683594,145,META,0.7700218310546876
META230421C00150000,2023-04-21,56.75,206.00999450683594,150,META,0.7263210961914062
META230421C00155000,2023-04-21,51.62,206.00999450683594,155,META,0.6806672558593752
META230421C00160000,2023-04-21,47.18,206.00999450683594,160,META,0.6403844555664062
META230421C00165000,2023-04-21,42.11,206.00999450683594,165,META,0.6030313134765627
META230421C00170000,2023-04-21,37.45,206.00999450683594,170,META,0.5639692041015626
META230421C00175000,2023-04-21,32.79,206.00999450683594,175,META,0.5407760766601564
META230421C00180000,2023-04-21,28.75,206.00999450683594,180,META,0.5120898400878906
META230421C00185000,2023-04-21,24.1,206.00999450683594,185,META,0.5036670727539063
META230421C00190000,2023-04-21,20.2,206.00999450683594,190,META,0.47827670166015623
META230421C00195000,2023-04-21,16.46,206.00999450683594,195,META,0.45898978515625005
META230421C00200000,2023-04-21,13.1,206.00999450683594,200,META,0.43958079956054685
META230421C00205000,2023-04-21,10.01,206.00999450683594,205,META,0.42456630126953127
META230421C00210000,2023-04-21,7.55,206.00999450683594,210,META,0.414068359375
META230421C00215000,2023-04-21,5.5,206.00999450683594,215,META,0.40296007202148443
META230421C00220000,2023-04-21,3.9,206.00999450683594,220,META,0.3963683410644532
META230421C00225000,2023-04-21,2.7,206.00999450683594,225,META,0.3920959228515625
META230421C00230000,2023-04-21,1.87,206.00999450683594,230,META,0.39172971557617187
META230421C00235000,2023-04-21,1.28,206.00999450683594,235,META,0.39160764648437496
META230421C00240000,2023-04-21,0.87,206.00999450683594,240,META,0.39502558105468755
META230421C00245000,2023-04-21,0.6,206.00999450683594,245,META,0.39893179199218753
META230421C00250000,2023-04-21,0.42,206.00999450683594,250,META,0.40552352294921873
META230421C00255000,2023-04-21,0.3,206.00999450683594,255,META,0.41797457031249996
META230421C00260000,2023-04-21,0.21,206.00999450683594,260,META,0.42627526855468756
META230421C00265000,2023-04-21,0.16,206.00999450683594,265,META,0.43945873046875
META230421C00270000,2023-04-21,0.18,206.00999450683594,270,META,0.44336494140625
META230421C00275000,2023-04-21,0.1,206.00999450683594,275,META,0.454107021484375
META230421C00280000,2023-04-21,0.06,206.00999450683594,280,META,0.4726615234375
META230421C00285000,2023-04-21,0.04,206.00999450683594,285,META,0.48828636718750007
META230421C00290000,2023-04-21,0.03,206.00999450683594,290,META,0.5039112109375
META230421C00295000,2023-04-21,0.04,206.00999450683594,295,META,0.51758294921875
META230421C00300000,2023-04-21,0.02,206.00999450683594,300,META,0.500005
META230421C00310000,2023-04-21,0.02,206.00999450683594,310,META,0.5195360546875
META230421C00320000,2023-04-21,0.02,206.00999450683594,320,META,0.5312546875
META230421C00330000,2023-04-21,0.02,206.00999450683594,330,META,0.5468795312500001
META230421C00340000,2023-04-21,0.01,206.00999450683594,340,META,0.57812921875
META230421C00350000,2023-04-21,0.02,206.00999450683594,350,META,0.6093789062500001
META230428C00100000,2023-04-28,83.85,206.00999450683594,100,META,1.2172890698242185
META230428C00105000,2023-04-28,99.87,206.00999450683594,105,META,1.1518597094726561
META230428C00110000,2023-04-28,96.8,206.00999450683594,110,META,1.164554958496094
META230428C00120000,2023-04-28,87.67,206.00999450683594,120,META,0.9997558618164062
META230428C00125000,2023-04-28,59,206.00999450683594,125,META,0.945313046875
META230428C00130000,2023-04-28,74.55,206.00999450683594,130,META,0.9064950756835937
META230428C00135000,2023-04-28,70.5,206.00999450683594,135,META,0.8610853735351562
META230428C00140000,2023-04-28,65.35,206.00999450683594,140,META,0.8264177514648436
META230428C00145000,2023-04-28,60.57,206.00999450683594,145,META,0.7851583984375
META230428C00148000,2023-04-28,58.89,206.00999450683594,148,META,0.7670921728515626
META230428C00149000,2023-04-28,56.8,206.00999450683594,149,META,0.76367423828125
META230428C00150000,2023-04-28,55.5,206.00999450683594,150,META,0.7568383691406251
META230428C00155000,2023-04-28,52,206.00999450683594,155,META,0.726565234375
META230428C00157500,2023-04-28,49.1,206.00999450683594,157.5,META,0.7095976306152343
META230428C00160000,2023-04-28,48.34,206.00999450683594,160,META,0.6983672741699221
META230428C00162500,2023-04-28,45.92,206.00999450683594,162.5,META,0.6875031250000001
META230428C00165000,2023-04-28,42.13,206.00999450683594,165,META,0.6729769030761721
META230428C00167500,2023-04-28,34.12,206.00999450683594,167.5,META,0.6644320666503909
META230428C00170000,2023-04-28,39.25,206.00999450683594,170,META,0.6521030883789063
META230428C00172500,2023-04-28,31.61,206.00999450683594,172.5,META,0.6412389392089843
META230428C00175000,2023-04-28,34.67,206.00999450683594,175,META,0.6300085827636719
META230428C00177500,2023-04-28,31.6,206.00999450683594,177.5,META,0.6226844372558593
META230428C00180000,2023-04-28,31.2,206.00999450683594,180,META,0.6130409790039064
META230428C00182500,2023-04-28,29.2,206.00999450683594,182.5,META,0.605167522583008
META230428C00185000,2023-04-28,27.05,206.00999450683594,185,META,0.601139242553711
META230428C00187500,2023-04-28,24.17,206.00999450683594,187.5,META,0.590946473388672
META230428C00190000,2023-04-28,22.95,206.00999450683594,190,META,0.5841716387939453
META230428C00192500,2023-04-28,21.82,206.00999450683594,192.5,META,0.576054044189453
META230428C00195000,2023-04-28,19.1,206.00999450683594,195,META,0.5728802478027344
META230428C00197500,2023-04-28,18.7,206.00999450683594,197.5,META,0.5670209313964845
META230428C00200000,2023-04-28,17,206.00999450683594,200,META,0.5585371295166017
META230428C00205000,2023-04-28,14.43,206.00999450683594,205,META,0.5487105676269532
META230428C00210000,2023-04-28,11.85,206.00999450683594,210,META,0.5377853839111328
META230428C00215000,2023-04-28,9.65,206.00999450683594,215,META,0.5285691674804689
META230428C00220000,2023-04-28,7.85,206.00999450683594,220,META,0.522343643798828
META230428C00225000,2023-04-28,6.25,206.00999450683594,225,META,0.516606396484375
META230428C00230000,2023-04-28,4.95,206.00999450683594,230,META,0.5123950128173829
META230428C00235000,2023-04-28,3.86,206.00999450683594,235,META,0.5072070764160157
META230428C00240000,2023-04-28,3.05,206.00999450683594,240,META,0.505742247314453
META230428C00245000,2023-04-28,2.42,206.00999450683594,245,META,0.5048877636718749
META230428C00250000,2023-04-28,1.82,206.00999450683594,250,META,0.5054981091308592
META230428C00255000,2023-04-28,1.34,206.00999450683594,255,META,0.5069629382324219
META230428C00260000,2023-04-28,1.11,206.00999450683594,260,META,0.5090381127929688
META230428C00265000,2023-04-28,0.8,206.00999450683594,265,META,0.5114794946289063
META230428C00270000,2023-04-28,0.7,206.00999450683594,270,META,0.514653291015625
META230428C00280000,2023-04-28,0.41,206.00999450683594,280,META,0.5229539892578124
META230428C00290000,2023-04-28,0.3,206.00999450683594,290,META,0.5327195166015625
META230428C00300000,2023-04-28,0.17,206.00999450683594,300,META,0.5429733203125001
META230519C00090000,2023-05-19,92.35,206.00999450683594,90,META,1.1586956127929686
META230519C00095000,2023-05-19,106.25,206.00999450683594,95,META,1.1025435498046878
META230519C00100000,2023-05-19,95.04,206.00999450683594,100,META,1.0478563232421876
META230519C00105000,2023-05-19,102.08,206.00999450683594,105,META,1.0048877880859375
META230519C00110000,2023-05-19,94.89,206.00999450683594,110,META,0.9575199560546874
META230519C00115000,2023-05-19,86.03,206.00999450683594,115,META,0.9147957739257813
META230519C00120000,2023-05-19,87.95,206.00999450683594,120,META,0.8757336645507812
META230519C00125000,2023-05-19,81.76,206.00999450683594,125,META,0.8393570751953124
META230519C00130000,2023-05-19,76.96,206.00999450683594,130,META,0.8017597949218749
META230519C00135000,2023-05-19,72.54,206.00999450683594,135,META,0.7739280419921876
META230519C00140000,2023-05-19,68.12,206.00999450683594,140,META,0.7435328381347657
META230519C00145000,2023-05-19,63.43,206.00999450683594,145,META,0.7170438452148438
META230519C00150000,2023-05-19,58.79,206.00999450683594,150,META,0.6932403723144531
META230519C00155000,2023-05-19,52.98,206.00999450683594,155,META,0.6674837939453127
META230519C00160000,2023-05-19,48.65,206.00999450683594,160,META,0.6457554956054687
META230519C00165000,2023-05-19,45.55,206.00999450683594,165,META,0.6279334082031252
META230519C00170000,2023-05-19,41.4,206.00999450683594,170,META,0.6099892517089844
META230519C00175000,2023-05-19,36.15,206.00999450683594,175,META,0.5956461334228516
META230519C00180000,2023-05-19,33.5,206.00999450683594,180,META,0.5825237060546875
META230519C00185000,2023-05-19,29.8,206.00999450683594,185,META,0.5680585186767577
META230519C00190000,2023-05-19,26.15,206.00999450683594,190,META,0.5562788513183594
META230519C00195000,2023-05-19,23.04,206.00999450683594,195,META,0.5438888385009766
META230519C00200000,2023-05-19,20.09,206.00999450683594,200,META,0.5336960693359375
META230519C00205000,2023-05-19,17.3,206.00999450683594,205,META,0.5244798529052734
META230519C00210000,2023-05-19,14.8,206.00999450683594,210,META,0.5159960510253907
META230519C00215000,2023-05-19,12.53,206.00999450683594,215,META,0.5081225946044923
META230519C00220000,2023-05-19,10.55,206.00999450683594,220,META,0.5009815527343751
META230519C00225000,2023-05-19,8.9,206.00999450683594,225,META,0.49878430908203125
META230519C00230000,2023-05-19,7.37,206.00999450683594,230,META,0.49408464904785165
META230519C00235000,2023-05-19,6.05,206.00999450683594,235,META,0.48950705810546885
META230519C00240000,2023-05-19,5,206.00999450683594,240,META,0.48578395080566406
META230519C00245000,2023-05-19,4.1,206.00999450683594,245,META,0.48376981079101566
META230519C00250000,2023-05-19,3.3,206.00999450683594,250,META,0.479924634399414
META230519C00255000,2023-05-19,2.72,206.00999450683594,255,META,0.47827670166015623
META230519C00260000,2023-05-19,2.14,206.00999450683594,260,META,0.48120635986328125
META230519C00265000,2023-05-19,1.8,206.00999450683594,265,META,0.47839877075195314
META230519C00270000,2023-05-19,1.4,206.00999450683594,270,META,0.47937532348632805
META230519C00275000,2023-05-19,1.22,206.00999450683594,275,META,0.4805960144042969
META230519C00280000,2023-05-19,0.99,206.00999450683594,280,META,0.4820608435058594
META230519C00285000,2023-05-19,0.82,206.00999450683594,285,META,0.4836477416992188
META230519C00290000,2023-05-19,0.73,206.00999450683594,290,META,0.48633326171875
META230519C00295000,2023-05-19,0.51,206.00999450683594,295,META,0.4897511962890626
META230519C00300000,2023-05-19,0.43,206.00999450683594,300,META,0.49170430175781255
META230519C00310000,2023-05-19,0.38,206.00999450683594,310,META,0.4997608618164063
META230519C00320000,2023-05-19,0.21,206.00999450683594,320,META,0.5039112109375
META230519C00330000,2023-05-19,0.14,206.00999450683594,330,META,0.5117236328125
META230519C00340000,2023-05-19,0.11,206.00999450683594,340,META,0.5214891601562499
META230519C00350000,2023-05-19,0.09,206.00999450683594,350,META,0.5302781347656251
V230414C00195000,2023-04-14,26.09,221.0399932861328,195,V,0.4738822143554688
V230414C00205000,2023-04-14,15,221.0399932861328,205,V,0.38245246459960935
V230414C00210000,2023-04-14,15.13,221.0399932861328,210,V,0.34180345703125
V230414C00215000,2023-04-14,9.01,221.0399932861328,215,V,0.30591514404296877
V230414C00220000,2023-04-14,6.15,221.0399932861328,220,V,0.2756420092773437
V230414C00225000,2023-04-14,3.45,221.0399932861328,225,V,0.24817646362304688
V230414C00230000,2023-04-14,1.63,221.0399932861328,230,V,0.23194127441406248
V230414C00235000,2023-04-14,0.76,221.0399932861328,235,V,0.2260819580078125
V230414C00240000,2023-04-14,0.32,221.0399932861328,240,V,0.22144333251953124
V230414C00245000,2023-04-14,0.14,221.0399932861328,245,V,0.22852333984375
V230414C00250000,2023-04-14,0.04,221.0399932861328,250,V,0.245124736328125
V230414C00255000,2023-04-14,0.05,221.0399932861328,255,V,0.26270268554687504
V230414C00260000,2023-04-14,0.1,221.0399932861328,260,V,0.34278000976562495
V230414C00275000,2023-04-14,0.03,221.0399932861328,275,V,0.43164630859375
V230421C00090000,2023-04-21,133.1,221.0399932861328,90,V,1.44140904296875
V230421C00110000,2023-04-21,108.5,221.0399932861328,110,V,1.201175869140625
V230421C00120000,2023-04-21,112.54,221.0399932861328,120,V,1.15625421875
V230421C00130000,2023-04-21,84.99,221.0399932861328,130,V,0.928711650390625
V230421C00135000,2023-04-21,50.5,221.0399932861328,135,V,0.000010000000000000003
V230421C00140000,2023-04-21,69.8,221.0399932861328,140,V,0.000010000000000000003
V230421C00145000,2023-04-21,85.8,221.0399932861328,145,V,1.2961460974121093
V230421C00150000,2023-04-21,59.2,221.0399932861328,150,V,1.8355721112060543
V230421C00155000,2023-04-21,46.2,221.0399932861328,155,V,0.624027197265625
V230421C00160000,2023-04-21,54.3,221.0399932861328,160,V,0.000010000000000000003
V230421C00165000,2023-04-21,60.3,221.0399932861328,165,V,1.2879674273681638
V230421C00170000,2023-04-21,55.45,221.0399932861328,170,V,0.5918009570312501
V230421C00175000,2023-04-21,42.65,221.0399932861328,175,V,0.5532271240234375
V230421C00180000,2023-04-21,38.56,221.0399932861328,180,V,0.5124560473632812
V230421C00185000,2023-04-21,32.9,221.0399932861328,185,V,0.514653291015625
V230421C00190000,2023-04-21,33.22,221.0399932861328,190,V,0.48242705078125003
V230421C00195000,2023-04-21,27.09,221.0399932861328,195,V,0.4335994140625
V230421C00200000,2023-04-21,24.35,221.0399932861328,200,V,0.3924621301269531
V230421C00205000,2023-04-21,18.45,221.0399932861328,205,V,0.36304347900390627
V230421C00210000,2023-04-21,13.6,221.0399932861328,210,V,0.331061376953125
V230421C00215000,2023-04-21,10.32,221.0399932861328,215,V,0.3002999658203125
V230421C00220000,2023-04-21,6.95,221.0399932861328,220,V,0.27368890380859373
V230421C00225000,2023-04-21,4.25,221.0399932861328,225,V,0.2507399145507812
V230421C00230000,2023-04-21,2.31,221.0399932861328,230,V,0.23438265625
V230421C00235000,2023-04-21,1.1,221.0399932861328,235,V,0.2235185070800781
V230421C00240000,2023-04-21,0.51,221.0399932861328,240,V,0.22071091796874998
V230421C00245000,2023-04-21,0.27,221.0399932861328,245,V,0.22071091796874998
V230421C00250000,2023-04-21,0.15,221.0399932861328,250,V,0.22705851074218747
V230421C00255000,2023-04-21,0.07,221.0399932861328,255,V,0.24024197265624997
V230421C00260000,2023-04-21,0.05,221.0399932861328,260,V,0.25879647460937505
V230421C00265000,2023-04-21,0.03,221.0399932861328,265,V,0.26563234375
V230421C00270000,2023-04-21,0.04,221.0399932861328,270,V,0.30371790039062496
V230421C00275000,2023-04-21,0.04,221.0399932861328,275,V,0.273444765625
V230421C00280000,2023-04-21,0.03,221.0399932861328,280,V,0.3242255078124999
V230421C00285000,2023-04-21,0.01,221.0399932861328,285,V,0.34570966796874997
V230421C00290000,2023-04-21,0.05,221.0399932861328,290,V,0.4101621484375
V230421C00295000,2023-04-21,0.01,221.0399932861328,295,V,0.40918559570312496
V230421C00300000,2023-04-21,0.01,221.0399932861328,300,V,0.43945873046875
V230421C00305000,2023-04-21,0.11,221.0399932861328,305,V,0.4101621484375
V230421C00310000,2023-04-21,0.06,221.0399932861328,310,V,0.45898978515625005
V230428C00120000,2023-04-28,103.6,221.0399932861328,120,V,0.8906260937499999
V230428C00190000,2023-04-28,25.41,221.0399932861328,190,V,0.5097705273437501
V230428C00195000,2023-04-28,25.35,221.0399932861328,195,V,0.45898978515625005
V230428C00200000,2023-04-28,21.6,221.0399932861328,200,V,0.424810439453125
V230428C00210000,2023-04-28,13.65,221.0399932861328,210,V,0.38721315917968746
V230428C00215000,2023-04-28,12.5,221.0399932861328,215,V,0.3442448388671875
V230428C00220000,2023-04-28,8.4,221.0399932861328,220,V,0.3275213732910156
V230428C00225000,2023-04-28,6.05,221.0399932861328,225,V,0.29321995849609367
V230428C00230000,2023-04-28,4,221.0399932861328,230,V,0.2988961712646484
V230428C00235000,2023-04-28,2.3,221.0399932861328,235,V,0.26416751464843746
V230428C00240000,2023-04-28,1.41,221.0399932861328,240,V,0.25757578369140627
V230428C00245000,2023-04-28,0.77,221.0399932861328,245,V,0.25489026367187506
V230428C00250000,2023-04-28,0.45,221.0399932861328,250,V,0.25220474365234374
V230428C00255000,2023-04-28,0.19,221.0399932861328,255,V,0.25659923095703124
V230428C00260000,2023-04-28,0.11,221.0399932861328,260,V,0.26563234375
V230428C00275000,2023-04-28,0.25,221.0399932861328,275,V,0.29883513671874995
V230519C00200000,2023-05-19,17,221.0399932861328,200,V,0.38867798828125
V230519C00205000,2023-05-19,21.35,221.0399932861328,205,V,0.364813480834961
V230519C00210000,2023-05-19,17.5,221.0399932861328,210,V,0.3464420825195312
V230519C00215000,2023-05-19,14.1,221.0399932861328,215,V,0.3220892987060546
V230519C00220000,2023-05-19,10.7,221.0399932861328,220,V,0.3025582440185547
V230519C00225000,2023-05-19,8,221.0399932861328,225,V,0.28577374389648436
V230519C00230000,2023-05-19,5.79,221.0399932861328,230,V,0.2732006274414062
V230519C00235000,2023-05-19,3.85,221.0399932861328,235,V,0.26154302917480465
V230519C00240000,2023-05-19,2.39,221.0399932861328,240,V,0.24988543090820312
V230519C00245000,2023-05-19,1.63,221.0399932861328,245,V,0.2461012890625
V230519C00250000,2023-05-19,1.02,221.0399932861328,250,V,0.24414818359375
V230519C00255000,2023-05-19,0.62,221.0399932861328,255,V,0.2430495617675781
V230519C00260000,2023-05-19,0.39,221.0399932861328,260,V,0.2417068017578125
PG230414C00135000,2023-04-14,9.25,146.72000122070312,135,PG,0.40991801025390623
PG230414C00140000,2023-04-14,7.6,146.72000122070312,140,PG,0.2706371765136719
PG230414C00145000,2023-04-14,3.6,146.72000122070312,145,PG,0.21949022705078125
PG230414C00150000,2023-04-14,1,146.72000122070312,150,PG,0.17566742309570313
PG230414C00155000,2023-04-14,0.2,146.72000122070312,155,PG,0.16748879394531252
PG230421C00095000,2023-04-21,44,146.72000122070312,95,PG,0.000010000000000000003
PG230421C00100000,2023-04-21,44.4,146.72000122070312,100,PG,0.70898728515625
PG230421C00110000,2023-04-21,39.05,146.72000122070312,110,PG,0.000010000000000000003
PG230421C00115000,2023-04-21,20.64,146.72000122070312,115,PG,1.199466893310547
PG230421C00120000,2023-04-21,24.2,146.72000122070312,120,PG,0.5656781713867188
PG230421C00125000,2023-04-21,19.65,146.72000122070312,125,PG,0.48438015625
PG230421C00130000,2023-04-21,16.4,146.72000122070312,130,PG,0.40161731201171874
PG230421C00135000,2023-04-21,12.3,146.72000122070312,135,PG,0.32642275146484373
PG230421C00140000,2023-04-21,7.9,146.72000122070312,140,PG,0.25830819824218754
PG230421C00145000,2023-04-21,4.3,146.72000122070312,145,PG,0.21546194702148438
PG230421C00150000,2023-04-21,1.65,146.72000122070312,150,PG,0.19226881958007813
PG230421C00155000,2023-04-21,0.43,146.72000122070312,155,PG,0.17847501220703127
PG230421C00160000,2023-04-21,0.11,146.72000122070312,160,PG,0.19043778320312502
PG230421C00165000,2023-04-21,0.05,146.72000122070312,165,PG,0.22071091796874998
PG230421C00170000,2023-04-21,0.03,146.72000122070312,170,PG,0.24024197265624997
PG230421C00175000,2023-04-21,0.09,146.72000122070312,175,PG,0.5007374145507812
PG230421C00180000,2023-04-21,0.25,146.72000122070312,180,PG,0.26563234375
PG230421C00185000,2023-04-21,0.01,146.72000122070312,185,PG,0.29688203124999996
PG230421C00190000,2023-04-21,0.13,146.72000122070312,190,PG,0.5659223095703125
PG230421C00195000,2023-04-21,0.04,146.72000122070312,195,PG,0.5688519677734375
PG230421C00200000,2023-04-21,0.17,146.72000122070312,200,PG,0.5283250292968751
PG230421C00210000,2023-04-21,0.02,146.72000122070312,210,PG,0.5664105859375
PG230421C00220000,2023-04-21,0.01,146.72000122070312,220,PG,0.49219257812500006
PG230428C00135000,2023-04-28,8.67,146.72000122070312,135,PG,0.30493859130859374
PG230428C00140000,2023-04-28,8.05,146.72000122070312,140,PG,0.24829853271484376
PG230428C00145000,2023-04-28,4.45,146.72000122070312,145,PG,0.2153398779296875
PG230428C00150000,2023-04-28,2.02,146.72000122070312,150,PG,0.20081365600585935
PG230519C00100000,2023-05-19,42.2,146.72000122070312,100,PG,0.53320779296875
PG230519C00120000,2023-05-19,24.75,146.72000122070312,120,PG,0.38867798828125
PG230519C00125000,2023-05-19,21.9,146.72000122070312,125,PG,0.3325262060546875
PG230519C00130000,2023-05-19,15.7,146.72000122070312,130,PG,0.29224340576171864
PG230519C00135000,2023-05-19,12.8,146.72000122070312,135,PG,0.2541578491210938
PG230519C00140000,2023-05-19,8.85,146.72000122070312,140,PG,0.22779092529296874
PG230519C00145000,2023-05-19,5.45,146.72000122070312,145,PG,0.21021297607421874
PG230519C00150000,2023-05-19,2.88,146.72000122070312,150,PG,0.19190261230468753
PG230519C00155000,2023-05-19,1.25,146.72000122070312,155,PG,0.1772543212890625
PG230519C00160000,2023-05-19,0.49,146.72000122070312,160,PG,0.17163914306640626
PG230519C00170000,2023-05-19,0.12,146.72000122070312,170,PG,0.20606262695312497
PG230519C00180000,2023-05-19,0.04,146.72000122070312,180,PG,0.28321029296874994
BAC230414C00018000,2023-04-14,8.69,27.139999389648438,18,BAC,1.0781296093750001
BAC230414C00019000,2023-04-14,8.9,27.139999389648438,19,BAC,1.1464886425781249
BAC230414C00020000,2023-04-14,7.2,27.139999389648438,20,BAC,0.8437515624999999
BAC230414C00021000,2023-04-14,7.2,27.139999389648438,21,BAC,0.73437765625
BAC230414C00022000,2023-04-14,4.8,27.139999389648438,22,BAC,0.6796907031250001
BAC230414C00023000,2023-04-14,4.85,27.139999389648438,23,BAC,0.648441015625
BAC230414C00024000,2023-04-14,3.51,27.139999389648438,24,BAC,0.56055126953125
BAC230414C00025000,2023-04-14,2.7,27.139999389648438,25,BAC,0.577152666015625
BAC230414C00026000,2023-04-14,1.92,27.139999389648438,26,BAC,0.507817421875
BAC230414C00027000,2023-04-14,1.2,27.139999389648438,27,BAC,0.5170946728515625
BAC230414C00028000,2023-04-14,0.73,27.139999389648438,28,BAC,0.44775942871093743
BAC230414C00029000,2023-04-14,0.41,27.139999389648438,29,BAC,0.422857333984375
BAC230414C00030000,2023-04-14,0.21,27.139999389648438,30,BAC,0.40039662109375
BAC230414C00031000,2023-04-14,0.12,27.139999389648438,31,BAC,0.42188078125
BAC230414C00032000,2023-04-14,0.06,27.139999389648438,32,BAC,0.4414118359375
BAC230414C00033000,2023-04-14,0.06,27.139999389648438,33,BAC,0.45898978515625005
BAC230414C00034000,2023-04-14,0.03,27.139999389648438,34,BAC,0.49609878906250005
BAC230414C00035000,2023-04-14,0.02,27.139999389648438,35,BAC,0.5468795312500001
BAC230414C00036000,2023-04-14,0.02,27.139999389648438,36,BAC,0.6367223828125
BAC230414C00037000,2023-04-14,0.01,27.139999389648438,37,BAC,0.57812921875
BAC230414C00038000,2023-04-14,0.02,27.139999389648438,38,BAC,0.64062859375
BAC230414C00039000,2023-04-14,0.01,27.139999389648438,39,BAC,0.7187528125
BAC230414C00040000,2023-04-14,0.01,27.139999389648438,40,BAC,0.64062859375
